word	trending score	Sentence freq C1	Sentence freq C2	Wordnet
combs	0.15384615384615385	35	45	True
attentive	0.15384615384615385	87	105	True
tugged	0.15384615384615385	35	45	True
mysteriously	0.15384615384615385	74	90	True
coca	0.15384615384615385	74	90	True
airforce	0.15384615384615385	61	75	True
adores	0.15384615384615385	61	75	True
hemp	0.15384615384615385	87	105	True
impersonation	0.15384615384615385	35	45	True
glows	0.15384615384615385	48	60	True
revs	0.15384615384615385	35	45	True
pesto	0.15384615384615385	35	45	True
reinforce	0.15384615384615385	152	180	True
shafted	0.15384615384615385	87	105	True
putrid	0.15384615384615385	48	60	True
remnants	0.15384615384615385	74	90	True
accompanied	0.15384615384615385	178	210	True
helena	0.15384615384615385	61	75	True
conforming	0.15384615384615385	35	45	True
anchors	0.15384615384615385	100	120	True
inexplicable	0.15384615384615385	61	75	True
less	0.15377547159612995	18471	21316	True
count	0.15373708729997976	4907	5666	True
person	0.15367428763811097	32643	37664	True
respects	0.1536231884057971	315	368	True
drones	0.1536231884057971	315	368	True
discounts	0.1536144578313253	302	353	True
obstacles	0.15357142857142858	250	293	True
making	0.15356924019607843	26082	30092	True
hated	0.15352910870685213	1911	2209	True
liar	0.15352449223416964	1644	1901	True
save	0.15349983921106228	9299	10731	True
section	0.1534745447788926	2661	3074	True
connectivity	0.15346534653465346	172	203	True
programmes	0.1534090909090909	146	173	True
radiant	0.1534090909090909	146	173	True
seriousness	0.15337423312883436	296	346	True
diets	0.15337423312883436	133	158	True
refute	0.15333333333333332	120	143	True
stranded	0.15328467153284672	244	286	True
assign	0.15328467153284672	244	286	True
raving	0.15328467153284672	107	128	True
representing	0.1532567049808429	492	572	True
color	0.1532411820781697	4166	4809	True
enduring	0.1532258064516129	94	113	True
furthest	0.1532258064516129	94	113	True
footsteps	0.15319148936170213	205	241	True
regarded	0.15319148936170213	205	241	True
add	0.15316171389080857	11546	13319	True
landmark	0.15315315315315314	81	98	True
correction	0.15313653136531366	512	595	True
covenant	0.15311004784688995	179	211	True
bribed	0.15306122448979592	68	83	True
deprive	0.15306122448979592	68	83	True
frantic	0.15306122448979592	68	83	True
audio	0.15301139446554532	1813	2095	True
juvenile	0.15300546448087432	153	181	True
pardon	0.15296803652968036	408	475	True
suggestive	0.15294117647058825	55	68	True
aback	0.15294117647058825	55	68	True
cookbook	0.15294117647058825	55	68	True
seaside	0.15294117647058825	55	68	True
seen	0.15293202540944645	23111	26650	True
voted	0.15284974093264247	4216	4865	True
promptly	0.15283842794759825	199	234	True
stripped	0.15282392026578073	271	317	True
malaysian	0.1527777777777778	114	136	True
cooker	0.1527777777777778	114	136	True
gifting	0.1527777777777778	114	136	True
predetermined	0.1527777777777778	42	53	True
stopper	0.1527777777777778	42	53	True
evasive	0.1527777777777778	42	53	True
thank	0.15271678403450875	38453	44330	True
amounts	0.15269461077844312	972	1125	True
terrace	0.15267175572519084	101	121	True
electoral	0.1526479750778816	612	710	True
released	0.15263571990558616	3783	4365	True
terry	0.15261958997722094	409	476	True
absence	0.1526032315978456	527	612	True
entered	0.15257352941176472	1058	1224	True
martyr	0.15254237288135594	88	106	True
remedy	0.15254237288135594	206	242	True
competed	0.15254237288135594	88	106	True
novels	0.15250544662309368	429	499	True
antics	0.15246636771300448	193	227	True
servants	0.1524547803617571	357	416	True
colleague	0.1523809523809524	390	454	True
outspoken	0.1523809523809524	75	91	True
confederate	0.1523809523809524	180	212	True
maddening	0.1523809523809524	75	91	True
adored	0.152317880794702	121	144	True
disappoint	0.152317880794702	423	492	True
specific	0.15228709557456305	5348	6167	True
tribes	0.1522491349480969	259	303	True
accused	0.15221774193548387	962	1113	True
gop	0.15218902015288394	4287	4944	True
owed	0.15217391304347827	246	288	True
theological	0.15217391304347827	62	76	True
arab	0.15217391304347827	384	447	True
insect	0.15217391304347827	108	129	True
interviewing	0.15217391304347827	246	288	True
resource	0.15217391304347827	752	871	True
weakest	0.15210355987055016	279	326	True
twenties	0.15204678362573099	141	167	True
master	0.15202076381164256	2667	3077	True
x-ray	0.152	95	114	True
unconditional	0.15196078431372548	174	205	True
colonies	0.1518987341772152	128	152	True
surveyed	0.1518987341772152	49	61	True
squeezes	0.1518987341772152	49	61	True
whiney	0.1518987341772152	49	61	True
fullness	0.1518987341772152	49	61	True
seal	0.15187713310580206	556	645	True
ethereal	0.15178571428571427	82	99	True
conversely	0.15178571428571427	82	99	True
keystone	0.15178571428571427	82	99	True
example	0.1517632241813602	7910	9115	True
quality	0.15174920490686053	6573	7575	True
revived	0.15172413793103448	115	137	True
lunatic	0.15172413793103448	260	304	True
buys	0.15171288743882544	583	676	True
studios	0.15165876777251186	392	456	True
element	0.15162907268170425	768	889	True
wondered	0.15162037037037038	834	965	True
deserved	0.15156695156695157	1725	1991	True
usa	0.15154836941627844	3619	4172	True
birds	0.1515418502202643	1105	1277	True
returned	0.15154038301415487	1171	1353	True
redirects	0.15151515151515152	36	46	True
ratified	0.15151515151515152	36	46	True
empathise	0.15151515151515152	36	46	True
waw	0.15151515151515152	36	46	True
unsupervised	0.15151515151515152	36	46	True
sap	0.15151515151515152	135	160	True
spams	0.15151515151515152	36	46	True
cli	0.15151515151515152	36	46	True
lastly	0.15151515151515152	366	426	True
misreading	0.15151515151515152	36	46	True
litmus	0.15151515151515152	36	46	True
peeks	0.15151515151515152	36	46	True
valuables	0.15151515151515152	36	46	True
dears	0.15151515151515152	36	46	True
leech	0.15151515151515152	102	122	True
cost	0.15140302189330868	6456	7438	True
motivated	0.15134529147982062	862	997	True
businessmen	0.1511627906976744	56	69	True
lightbulb	0.1511627906976744	56	69	True
satirical	0.1511627906976744	56	69	True
component	0.15113350125944586	367	427	True
sunscreen	0.1511111111111111	195	229	True
deductible	0.1510791366906475	109	130	True
surreal	0.1510791366906475	248	290	True
accordance	0.1509433962264151	129	153	True
slew	0.1509433962264151	76	92	True
containing	0.1509433962264151	341	397	True
linguistic	0.1509433962264151	76	92	True
advancing	0.1509433962264151	182	214	True
excellence	0.15088757396449703	308	359	True
called	0.15085517411098806	16224	18676	True
ninth	0.15079365079365079	96	115	True
loo	0.15079365079365079	96	115	True
skin	0.15076335877862596	5210	6000	True
curious	0.15070275897969806	3812	4391	True
network	0.15069267741023465	3507	4040	True
smog	0.1506849315068493	43	54	True
blacksmith	0.1506849315068493	43	54	True
midas	0.1506849315068493	43	54	True
nicknamed	0.1506849315068493	43	54	True
overplayed	0.1506849315068493	43	54	True
forklift	0.1506849315068493	43	54	True
noted	0.15064102564102563	594	688	True
faiths	0.15053763440860216	63	77	True
hare	0.15053763440860216	63	77	True
pronouncing	0.15053763440860216	63	77	True
veiled	0.15053763440860216	63	77	True
assume	0.15049361907055142	4123	4748	True
cuban	0.1504424778761062	196	230	True
ditching	0.1504424778761062	83	100	True
gross	0.15043653458697112	1459	1683	True
pursued	0.15037593984962405	103	123	True
withdrawing	0.15037593984962405	103	123	True
dogma	0.15037593984962405	103	123	True
vegetables	0.15035799522673032	389	452	True
retro	0.15034965034965034	256	299	True
albums	0.1503316138540899	1327	1531	True
conclusions	0.1503267973856209	429	498	True
overdose	0.15028901734104047	143	169	True
spoons	0.15028901734104047	143	169	True
turkish	0.15011547344110854	403	468	True
shyness	0.15	30	39	True
despots	0.15	30	39	True
moonshine	0.15	30	39	True
saucer	0.15	30	39	True
batting	0.15	430	499	True
yearn	0.15	50	62	True
cleaner	0.15	430	499	True
le	0.15	1110	1281	True
enlightened	0.15	150	177	True
dedicating	0.15	70	85	True
sent	0.14997225305216427	7178	8259	True
remember	0.1499401607112327	23366	26874	True
force	0.14993284083277367	5926	6819	True
dealing	0.14993246285457001	2191	2524	True
relationship	0.14983964079538165	7765	8933	True
interrupt	0.14979757085020243	217	254	True
poor	0.14979375368296996	8455	9726	True
mankind	0.14974619289340102	364	423	True
planned	0.14972585407001265	2341	2696	True
yea	0.14971257185703574	3971	4570	True
once	0.1496830618631148	24896	28627	True
reciprocate	0.14960629921259844	97	116	True
defy	0.14960629921259844	97	116	True
mafia	0.14957264957264957	438	508	True
fluent	0.14957264957264957	204	239	True
grain	0.14947368421052631	445	516	True
tiff	0.14942528735632185	57	70	True
compel	0.14942528735632185	57	70	True
dinosaurs	0.14942528735632185	231	270	True
shoveling	0.14942528735632185	57	70	True
poems	0.14942528735632185	231	270	True
easily	0.14942339373970345	6040	6947	True
easy	0.14938411810954835	11417	13127	True
mean	0.14934308997172793	30035	34525	True
backlash	0.14929577464788732	325	378	True
communicator	0.14925373134328357	37	47	True
enamored	0.14925373134328357	37	47	True
tenets	0.14925373134328357	37	47	True
animating	0.14925373134328357	37	47	True
discriminate	0.14925373134328357	171	201	True
intersect	0.14925373134328357	37	47	True
egalitarian	0.14925373134328357	37	47	True
volition	0.14925373134328357	37	47	True
reversible	0.14925373134328357	37	47	True
emerged	0.14917127071823205	151	178	True
blazers	0.14917127071823205	151	178	True
strings	0.14915966386554622	446	517	True
legitimately	0.1490566037735849	500	579	True
bred	0.14903846153846154	178	209	True
aunties	0.14893617021276595	64	78	True
beautifully	0.14893617021276595	440	510	True
harsher	0.14893617021276595	64	78	True
carriers	0.14893617021276595	205	240	True
confirming	0.1488673139158576	279	325	True
vertical	0.1488095238095238	306	356	True
pertinent	0.1487603305785124	91	109	True
outputs	0.1487603305785124	91	109	True
group	0.14874161073825504	11890	13663	True
dross	0.14864864864864866	44	55	True
indignation	0.14864864864864866	44	55	True
perky	0.14864864864864866	44	55	True
cavalier	0.14864864864864866	44	55	True
narrowing	0.14864864864864866	44	55	True
crucify	0.14864864864864866	44	55	True
tractors	0.14864864864864866	44	55	True
individuality	0.14864864864864866	44	55	True
lei	0.14864864864864866	44	55	True
greeks	0.14864864864864866	118	140	True
entertainment	0.14856711915535445	1296	1493	True
headlines	0.14855875831485588	421	488	True
max	0.1485581124381008	3403	3913	True
afterward	0.1485148514851485	172	202	True
psychologists	0.1485148514851485	71	86	True
database	0.14849624060150377	502	581	True
curve	0.14840499306518723	691	798	True
kg	0.14838709677419354	280	326	True
satisfaction	0.14838709677419354	435	504	True
sorry	0.14834876812860387	22862	26258	True
thou	0.14834205933682373	543	628	True
canopy	0.14814814814814814	51	63	True
unjustified	0.14814814814814814	51	63	True
aloe	0.14814814814814814	78	94	True
appreciate	0.14814814814814814	6990	8030	True
poops	0.14814814814814814	51	63	True
faking	0.14814814814814814	267	311	True
symposium	0.14814814814814814	105	125	True
blueberries	0.14814814814814814	51	63	True
sacrificial	0.14814814814814814	51	63	True
neoliberalism	0.14814814814814814	51	63	True
ret	0.14814814814814814	51	63	True
unclean	0.14814814814814814	51	63	True
trigger	0.1480194579569145	1409	1622	True
shame	0.14796310530361262	5174	5944	True
hands	0.14786729857819905	8410	9658	True
principle	0.1478537360890302	599	692	True
sign	0.14784514243973704	6815	7827	True
physique	0.14782608695652175	85	102	True
take	0.14773604322099304	62162	71350	True
liberty	0.1476923076923077	620	716	True
armys	0.1476725521669342	593	685	True
enjoys	0.14760914760914762	451	522	True
commutes	0.14754098360655737	31	40	True
intriguing	0.14754098360655737	214	250	True
altruistic	0.14754098360655737	31	40	True
envision	0.14754098360655737	92	110	True
certainty	0.14754098360655737	214	250	True
pare	0.14754098360655737	31	40	True
locket	0.14754098360655737	31	40	True
fated	0.14754098360655737	31	40	True
superbly	0.14754098360655737	31	40	True
epidural	0.14754098360655737	31	40	True
relayed	0.14754098360655737	31	40	True
thankless	0.14754098360655737	31	40	True
precise	0.14754098360655737	336	390	True
grower	0.14754098360655737	31	40	True
shrieking	0.14754098360655737	31	40	True
poorest	0.14754098360655737	153	180	True
survived	0.1475	770	888	True
velvet	0.14749262536873156	309	359	True
learned	0.14748276582410697	4757	5463	True
reflux	0.14736842105263157	65	79	True
tending	0.14736842105263157	65	79	True
disbanded	0.14736842105263157	65	79	True
screenings	0.14736842105263157	65	79	True
open	0.14734108614655075	17684	20294	True
fraction	0.14730878186968838	323	375	True
dolls	0.14728682170542637	228	266	True
demeaning	0.14728682170542637	99	118	True
notions	0.14728682170542637	99	118	True
dal	0.14728682170542637	99	118	True
disputes	0.14728682170542637	99	118	True
convinced	0.14727085478887744	1912	2198	True
warrant	0.14725274725274726	425	492	True
clarify	0.147239263803681	785	905	True
lunar	0.14720812182741116	167	196	True
reluctant	0.1471861471861472	201	235	True
born	0.14713656387665197	4510	5178	True
pattern	0.14708299096138044	1187	1366	True
incompatible	0.14705882352941177	106	126	True
penalties	0.14705882352941177	514	594	True
yielding	0.14705882352941177	38	48	True
lattes	0.14705882352941177	38	48	True
cursory	0.14705882352941177	38	48	True
devouring	0.14705882352941177	38	48	True
submarines	0.14705882352941177	38	48	True
attire	0.14705882352941177	174	204	True
breastfeed	0.14705882352941177	38	48	True
hale	0.14705882352941177	72	87	True
supporter	0.1470327723649247	1099	1265	True
philosophy	0.147024504084014	827	953	True
citizen	0.146948003014318	1297	1492	True
visits	0.14694656488549618	494	571	True
seated	0.1469387755102041	215	251	True
relegated	0.14691943127962084	181	212	True
expected	0.14684959349593496	3906	4484	True
thriller	0.14682539682539683	222	259	True
kiss	0.14673157162726008	2846	3268	True
repertoire	0.14666666666666667	45	56	True
improvise	0.14666666666666667	45	56	True
dissect	0.14666666666666667	45	56	True
insinuate	0.14666666666666667	45	56	True
albania	0.14666666666666667	45	56	True
allotment	0.14666666666666667	45	56	True
furthering	0.14666666666666667	45	56	True
ambushed	0.14666666666666667	45	56	True
magnetic	0.14659685863874344	161	189	True
hogs	0.14655172413793102	86	103	True
sciences	0.14655172413793102	202	236	True
detection	0.14655172413793102	202	236	True
oriented	0.14652014652014653	243	283	True
sadness	0.14647887323943662	680	784	True
anecdotal	0.14646464646464646	168	197	True
ad	0.14643119941133187	2688	3086	True
lift	0.14641288433382138	1336	1536	True
qualifying	0.14634146341463414	257	299	True
writings	0.14634146341463414	134	158	True
politeness	0.14634146341463414	52	64	True
forks	0.14634146341463414	93	111	True
appeared	0.14631336405529954	838	965	True
certain	0.14629605000664983	7489	8589	True
resignation	0.14624505928853754	223	260	True
full	0.14621011989433041	19654	22532	True
batsman	0.14619883040935672	141	166	True
flush	0.14619883040935672	312	362	True
blood	0.14618320610687022	5210	5976	True
labeled	0.14615384615384616	360	417	True
airwaves	0.14606741573033707	59	72	True
whale	0.14606741573033707	326	378	True
diplomats	0.14606741573033707	59	72	True
cleanse	0.14601769911504425	196	229	True
citizenship	0.14595660749506903	477	551	True
spirited	0.14583333333333334	114	135	True
leftover	0.14583333333333334	258	300	True
epiphany	0.14583333333333334	114	135	True
reigning	0.14583333333333334	66	80	True
butterfly	0.14578005115089515	361	418	True
bop	0.1457725947521866	313	363	True
series	0.1457286432160804	9124	10458	True
list	0.14570753478603307	11397	13062	True
unfair	0.1456953642384106	1178	1354	True
tail	0.14568158168574402	931	1071	True
leagues	0.14564831261101244	533	615	True
astray	0.14563106796116504	73	88	True
amor	0.14563106796116504	73	88	True
necessarily	0.14560906515580738	1735	1992	True
fair	0.1455704436060882	7657	8776	True
determining	0.14553990610328638	183	214	True
rebellion	0.1455223880597015	238	277	True
techniques	0.1455223880597015	506	584	True
wrote	0.14549653579676675	3434	3938	True
shove	0.14548802946593	513	592	True
favour	0.145475372279496	843	970	True
uninformed	0.14545454545454545	190	222	True
disrespected	0.1452991452991453	204	238	True
replied	0.1452991452991453	1257	1444	True
minor	0.1452758055707264	1801	2067	True
uniforms	0.14527027027027026	266	309	True
particularly	0.14522058823529413	2146	2462	True
left-wing	0.14516129032258066	94	112	True
espouse	0.14516129032258066	32	41	True
vandalized	0.14516129032258066	32	41	True
moldy	0.14516129032258066	32	41	True
quadrant	0.14516129032258066	32	41	True
bombardment	0.14516129032258066	32	41	True
feed	0.14515151515151514	3270	3749	True
tutorials	0.14507772020725387	356	412	True
fridge	0.1450719822812846	873	1004	True
explicitly	0.14505119453924914	556	641	True
offend	0.14497041420118342	308	357	True
seeing	0.14495066744051074	13754	15752	True
finest	0.14492753623188406	453	523	True
whopper	0.14492753623188406	39	49	True
kisser	0.14492753623188406	39	49	True
prehistoric	0.14492753623188406	39	49	True
mending	0.14492753623188406	39	49	True
sermons	0.14492753623188406	39	49	True
complexes	0.14492753623188406	39	49	True
worry	0.14490923441199685	6305	7223	True
brute	0.14482758620689656	115	136	True
schedule	0.1447661469933185	3113	3568	True
duped	0.14473684210526316	122	144	True
brittle	0.14473684210526316	46	57	True
filmed	0.14473684210526316	426	492	True
callback	0.14473684210526316	46	57	True
crippling	0.14468085106382977	205	239	True
swelling	0.14465408805031446	129	152	True
emotionally	0.1446280991735537	1180	1355	True
walk-in	0.14457831325301204	53	65	True
inhaled	0.14457831325301204	53	65	True
treats	0.14457831325301204	883	1015	True
repair	0.14447592067988668	1029	1182	True
enhancements	0.14444444444444443	60	73	True
brides	0.14444444444444443	60	73	True
tally	0.14444444444444443	150	176	True
minded	0.14443084455324356	787	905	True
underestimate	0.14435695538057744	351	406	True
directing	0.14432989690721648	261	303	True
tanzania	0.14432989690721648	67	81	True
burned	0.14431082331174838	1051	1207	True
may	0.1443088812486689	32837	37580	True
playlist	0.14424514200298955	1308	1501	True
invariably	0.14423076923076922	74	89	True
brainstorming	0.14423076923076922	74	89	True
boldly	0.14423076923076922	74	89	True
succeeds	0.14414414414414414	81	97	True
remained	0.14410480349344978	428	494	True
used	0.1441002200778737	29505	33761	True
elitist	0.1440677966101695	206	240	True
asia	0.14405762304921968	803	923	True
sure	0.14403729756257158	48874	55918	True
use	0.14401825491687492	45985	52612	True
acronym	0.144	95	113	True
civilizations	0.144	95	113	True
empirical	0.144	95	113	True
benedict	0.144	95	113	True
collaborating	0.144	95	113	True
close	0.1439532591862593	14176	16221	True
auckland	0.14393939393939395	102	121	True
been	0.14391282902112013	111475	127522	True
definitions	0.14391143911439114	241	280	True
interviews	0.14390467461044912	1061	1218	True
treaty	0.14388489208633093	248	288	True
collects	0.14388489208633093	109	129	True
appropriation	0.14388489208633093	109	129	True
survey	0.14385964912280702	825	948	True
breakdowns	0.14383561643835616	116	137	True
preface	0.14383561643835616	116	137	True
compiled	0.1437908496732026	123	145	True
reactive	0.1437908496732026	123	145	True
flows	0.14376996805111822	283	328	True
engineer	0.14375	770	885	True
eager	0.1437371663244353	457	527	True
muddy	0.1437125748502994	137	161	True
die	0.14370860927152318	10540	12059	True
recipient	0.143646408839779	151	177	True
permitted	0.14358974358974358	360	416	True
aluminum	0.14356435643564355	172	201	True
barrel	0.14354066985645933	597	687	True
tackling	0.14345991561181434	207	241	True
disappearing	0.14345991561181434	207	241	True
standpoint	0.14344262295081966	214	249	True
honour	0.14340344168260039	493	568	True
hive	0.14335664335664336	256	297	True
carrying	0.14329738058551617	1268	1454	True
delhi	0.14318706697459585	836	960	True
rival	0.1431578947368421	445	513	True
self-absorbed	0.14285714285714285	33	42	True
vac	0.14285714285714285	68	82	True
seismic	0.14285714285714285	33	42	True
hiked	0.14285714285714285	47	58	True
shoo	0.14285714285714285	33	42	True
knit	0.14285714285714285	131	154	True
incubator	0.14285714285714285	40	50	True
priests	0.14285714285714285	194	226	True
disallowed	0.14285714285714285	75	90	True
advantageous	0.14285714285714285	68	82	True
strung	0.14285714285714285	68	82	True
blurring	0.14285714285714285	33	42	True
dissolve	0.14285714285714285	110	130	True
confronts	0.14285714285714285	33	42	True
brochure	0.14285714285714285	33	42	True
manure	0.14285714285714285	54	66	True
bagging	0.14285714285714285	54	66	True
drag	0.14285714285714285	1685	1930	True
ssri	0.14285714285714285	33	42	True
redirecting	0.14285714285714285	33	42	True
penelope	0.14285714285714285	40	50	True
yin	0.14285714285714285	75	90	True
nonexistent	0.14285714285714285	138	162	True
aide	0.14285714285714285	110	130	True
geezer	0.14285714285714285	47	58	True
exiled	0.14285714285714285	75	90	True
tack	0.14285714285714285	82	98	True
add-ons	0.14285714285714285	54	66	True
ky	0.14285714285714285	236	274	True
armchair	0.14285714285714285	89	106	True
dag	0.14285714285714285	47	58	True
resides	0.14285714285714285	82	98	True
ire	0.14285714285714285	61	74	True
absurdly	0.14285714285714285	96	114	True
blinding	0.14285714285714285	110	130	True
uninsured	0.14285714285714285	61	74	True
folders	0.14285714285714285	159	186	True
infestation	0.14285714285714285	61	74	True
foothold	0.14285714285714285	40	50	True
revolt	0.14285714285714285	145	170	True
stipend	0.14285714285714285	47	58	True
brawlers	0.14285714285714285	40	50	True
belonged	0.14285714285714285	145	170	True
weeds	0.14285714285714285	145	170	True
beaten	0.14269535673839184	853	979	True
treat	0.14249621020717534	3928	4492	True
clap	0.14246575342465753	335	387	True
apartments	0.142433234421365	307	355	True
immortal	0.14242424242424243	300	347	True
endorsement	0.14232209737827714	237	275	True
texas	0.1422877640494221	2479	2836	True
scaring	0.14224137931034483	202	235	True
speaks	0.14224137931034483	1362	1560	True
couples	0.14222222222222222	645	741	True
hopeless	0.14216867469879518	385	444	True
ceiling	0.1421121251629726	737	846	True
relieved	0.14210526315789473	350	404	True
maximum	0.1420996818663839	913	1047	True
passage	0.14209115281501342	343	396	True
extraction	0.1419753086419753	132	155	True
acceptable	0.1419667590027701	1414	1619	True
anonymous	0.14195583596214512	604	694	True
taller	0.14193548387096774	435	501	True
robotic	0.14193548387096774	125	147	True
pedestrians	0.14189189189189189	118	139	True
celestial	0.14189189189189189	118	139	True
inexpensive	0.14189189189189189	118	139	True
picturing	0.14189189189189189	118	139	True
ottawa	0.14189189189189189	266	308	True
nevertheless	0.14186851211072665	259	300	True
dismissal	0.1417910447761194	104	123	True
remembering	0.14175257731958762	746	856	True
usage	0.14173228346456693	859	985	True
sizing	0.14173228346456693	97	115	True
poop	0.14171974522292993	598	687	True
credited	0.1417004048582996	217	252	True
infant	0.1417004048582996	217	252	True
befriend	0.14166666666666666	90	107	True
batches	0.14166666666666666	90	107	True
scents	0.14166666666666666	90	107	True
dakota	0.14163090128755365	203	236	True
takedown	0.1415929203539823	83	99	True
muse	0.1415929203539823	196	228	True
astronomy	0.1415929203539823	83	99	True
cos	0.14157014157014158	2301	2631	True
nerve	0.14152202937249667	719	825	True
scrubbing	0.14150943396226415	76	91	True
inventor	0.14150943396226415	76	91	True
certifications	0.1414141414141414	69	83	True
formulate	0.1414141414141414	69	83	True
drinkers	0.1414141414141414	69	83	True
alas	0.1414141414141414	366	422	True
brackets	0.14138817480719795	359	414	True
abraham	0.1413793103448276	260	301	True
bigots	0.1413427561837456	253	293	True
formerly	0.14130434782608695	154	180	True
zionists	0.14130434782608695	62	75	True
preachers	0.14130434782608695	62	75	True
vigil	0.14130434782608695	62	75	True
editorial	0.14130434782608695	154	180	True
hopefully	0.14128187456926258	7225	8250	True
bogus	0.1412639405204461	239	277	True
warrants	0.14124293785310735	147	172	True
recorded	0.1411764705882353	1075	1231	True
hornet	0.1411764705882353	55	67	True
overuse	0.1411764705882353	55	67	True
ac	0.1411214953271028	1040	1191	True
influencing	0.1411042944785276	133	156	True
did	0.141077080563367	84959	96949	True
visitation	0.14102564102564102	48	59	True
adhesive	0.14102564102564102	48	59	True
bluff	0.14102564102564102	126	148	True
tap	0.1409921671018277	1119	1281	True
firefighters	0.14093959731543623	119	140	True
suspension	0.14093959731543623	417	480	True
outweigh	0.14093959731543623	119	140	True
random	0.14093959731543623	5632	6430	True
rat	0.14089775561097256	772	885	True
fantasy	0.14089203834931222	2369	2707	True
christian	0.14088754847048685	2291	2618	True
hippies	0.14084507042253522	41	51	True
bodyguards	0.14084507042253522	41	51	True
evaporate	0.14084507042253522	41	51	True
pursuits	0.14084507042253522	41	51	True
thaw	0.14084507042253522	41	51	True
savvy	0.1407766990291262	176	205	True
zones	0.14071294559099437	503	578	True
impart	0.140625	34	43	True
sacrificing	0.140625	226	262	True
coordinators	0.140625	34	43	True
mosquitoes	0.140625	98	116	True
brining	0.140625	34	43	True
grandiose	0.140625	34	43	True
sequences	0.140625	98	116	True
silk	0.140625	226	262	True
chevron	0.140625	34	43	True
tireless	0.140625	34	43	True
eradication	0.140625	34	43	True
dangle	0.140625	34	43	True
strangled	0.140625	34	43	True
chemotherapy	0.140625	34	43	True
reconsider	0.14056224899598393	219	254	True
recordings	0.14056224899598393	219	254	True
rhythm	0.14055299539170507	404	465	True
toddlers	0.14054054054054055	155	181	True
civilization	0.1405152224824356	397	457	True
deals	0.1404720782959125	1707	1951	True
wrong	0.1404213460119682	24368	27794	True
latter	0.14040728831725616	903	1034	True
shredded	0.14035087719298245	141	165	True
served	0.14035087719298245	1338	1530	True
standardized	0.14035087719298245	84	100	True
extremism	0.14035087719298245	141	165	True
luckily	0.14028436018957346	1025	1173	True
travel	0.14026845637583893	4440	5067	True
centric	0.14018691588785046	77	92	True
knot	0.14018691588785046	184	214	True
single	0.140142696207285	13285	15151	True
lasers	0.14012738853503184	127	149	True
blasted	0.14009661835748793	177	206	True
uninteresting	0.14	70	84	True
antichrist	0.14	70	84	True
amendments	0.14	120	141	True
import	0.14	470	540	True
parades	0.14	70	84	True
cleanliness	0.14	70	84	True
fatal	0.13978494623655913	342	394	True
victimized	0.13978494623655913	63	76	True
migrating	0.13978494623655913	63	76	True
endlessly	0.13970588235294118	242	280	True
argues	0.13970588235294118	106	125	True
mistaken	0.13969335604770017	557	639	True
jupiter	0.13966480446927373	149	174	True
harder	0.13957262645388152	3667	4183	True
description	0.13956550362080317	1489	1701	True
suspensions	0.13953488372093023	56	68	True
bourgeois	0.13953488372093023	56	68	True
qualms	0.13953488372093023	56	68	True
brag	0.13953488372093023	443	509	True
forceful	0.13953488372093023	56	68	True
drained	0.13953488372093023	357	411	True
elementary	0.13953488372093023	572	656	True
identifiable	0.13953488372093023	56	68	True
overreact	0.13953488372093023	56	68	True
rash	0.13953488372093023	185	215	True
confirmation	0.13953488372093023	830	950	True
firsts	0.13953488372093023	56	68	True
heights	0.13942307692307693	386	444	True
solves	0.13942307692307693	178	207	True
short	0.13941048034934497	9130	10407	True
why	0.13936586534621836	87617	99832	True
reference	0.1393643031784841	2424	2766	True
performs	0.13934426229508196	214	248	True
wiser	0.13930348258706468	171	199	True
exhibit	0.1392857142857143	250	289	True
metropolis	0.13924050632911392	49	60	True
littering	0.13924050632911392	49	60	True
deco	0.13924050632911392	49	60	True
evading	0.13924050632911392	49	60	True
unruly	0.13924050632911392	49	60	True
fdr	0.1391304347826087	85	101	True
bolster	0.1391304347826087	85	101	True
launches	0.13909774436090225	236	273	True
nowhere	0.13909426987061	2134	2435	True
smaller	0.13903743315508021	2401	2739	True
sickening	0.13903743315508021	344	396	True
carry	0.13902759526938238	3775	4304	True
fruit	0.13902611150317573	1387	1584	True
surplus	0.138996138996139	229	265	True
exams	0.13891285591026747	1129	1290	True
unwise	0.1388888888888889	42	52	True
pacs	0.1388888888888889	42	52	True
windmill	0.1388888888888889	42	52	True
smother	0.1388888888888889	42	52	True
pei	0.1388888888888889	42	52	True
creed	0.1388888888888889	294	339	True
mirroring	0.1388888888888889	42	52	True
useable	0.1388888888888889	42	52	True
semantic	0.1388888888888889	42	52	True
covered	0.13870431893687707	2378	2712	True
previous	0.1386958845537146	3712	4231	True
examine	0.1386861313868613	244	282	True
bone	0.13862332695984703	1016	1161	True
exert	0.13861386138613863	71	85	True
strangers	0.13861386138613863	879	1005	True
appearing	0.13861386138613863	374	430	True
bilingual	0.13861386138613863	71	85	True
inland	0.13861386138613863	71	85	True
flaunt	0.13861386138613863	71	85	True
suffocating	0.13861386138613863	71	85	True
manor	0.13855421686746988	136	159	True
raptors	0.1385390428211587	367	422	True
slang	0.13852813852813853	201	233	True
intend	0.13846153846153847	620	710	True
disintegrate	0.13846153846153847	35	44	True
croatian	0.13846153846153847	35	44	True
retreats	0.13846153846153847	35	44	True
push	0.13844055467151625	4369	4978	True
involving	0.13843888070692195	649	743	True
expires	0.13839285714285715	194	225	True
committee	0.13834726090993502	1047	1196	True
